DATETIME,COUNTRY,EVENTS,ACTUAL,CONSENSUS,FORECAST,TIER
2025-02-06 03:30:00-05:00,DE,HCOB Construction PMIJAN,42.5,,38,2.0
2025-02-06 03:30:00-05:00,EA,HCOB Construction PMIJAN,45.4,,43,3.0
2025-02-06 03:30:00-05:00,IT,HCOB Construction PMIJAN,50.9,,51,3.0
2025-02-06 03:30:00-05:00,FR,HCOB Construction PMIJAN,44.5,,43,3.0
2025-02-06 04:30:00-05:00,GB,S&P Global Construction PMIJAN,48.1,53.4,53.5,2.0
2025-02-06 04:40:00-05:00,ES,10-Year Index-Linked Obligacion Auction,2.230%,,,3.0
2025-02-06 04:40:00-05:00,ES,30-Year Obligacion Auction,3.691%,,,3.0
2025-02-06 04:40:00-05:00,ES,7-Year Obligacion Auction,2.705%,,,3.0
2025-02-06 04:40:00-05:00,ES,3-Year Bonos Auction,2.388%,,,3.0
2025-02-06 05:00:00-05:00,FR,30-Year OAT Auction,3.66%,,,3.0
2025-02-06 05:00:00-05:00,EA,Retail Sales YoYDEC,1.9%,1.9%,1.7%,2.0
2025-02-06 05:00:00-05:00,FR,11-Year OAT Auction,3.20%,,,3.0
2025-02-06 05:00:00-05:00,FR,13-Year OAT Auction,3.33%,,,3.0
2025-02-06 05:00:00-05:00,EA,Retail Sales MoMDEC,-0.2%,-0.1%,0.3%,2.0
2025-02-06 05:00:00-05:00,FR,10-Year OAT Auction,3.15%,,,3.0
2025-02-06 05:30:00-05:00,DE,New Car Registrations YoYJAN,-2.8%,,-5.0%,3.0
2025-02-06 06:30:00-05:00,TR,Foreign Exchange ReservesJAN/31,$97.31B,,,3.0
2025-02-06 07:00:00-05:00,GB,BoE MPC Vote Unchanged,0/9,1/9,,2.0
2025-02-06 07:00:00-05:00,MX,Consumer ConfidenceJAN,46.7,,46.5,2.0
2025-02-06 07:00:00-05:00,GB,BoE Interest Rate Decision,4.5%,4.5%,4.5%,1.0
2025-02-06 07:00:00-05:00,GB,BoE MPC Vote Cut,9/9,8/9,,2.0
2025-02-06 07:00:00-05:00,GB,BoE MPC Meeting Minutes,,,,2.0
2025-02-06 07:00:00-05:00,GB,BoE MPC Vote Hike,0/9,0/9,,2.0
2025-02-06 07:00:00-05:00,GB,BoE Monetary Policy Report,,,,2.0
2025-02-06 07:30:00-05:00,US,Challenger Job CutsJAN,49.795K,,45K,3.0
2025-02-06 08:30:00-05:00,US,Continuing Jobless ClaimsJAN/25,1886K,1870K,1855.0K,3.0
2025-02-06 08:30:00-05:00,US,Nonfarm Productivity QoQ PrelQ4,1.2%,1.4%,1.9%,2.0
2025-02-06 08:30:00-05:00,US,Initial Jobless ClaimsFEB/01,219K,213K,215.0K,2.0
2025-02-06 08:30:00-05:00,US,Unit Labour Costs QoQ PrelQ4,3%,3.4%,3%,2.0
2025-02-06 08:30:00-05:00,US,Jobless Claims 4-week AverageFEB/01,216.75K,,215.5K,3.0
2025-02-06 09:15:00-05:00,GB,BoE Gov Bailey Speech,,,,2.0
2025-02-06 10:00:00-05:00,US,Total Vehicle SalesJAN,15.6M,,,3.0
2025-02-06 10:00:00-05:00,CA,Ivey PMI s.aJAN,47.1,53.0,54.2,1.0
2025-02-06 10:00:00-05:00,WL,Global Supply Chain Pressure IndexJAN,-0.31,,,3.0
2025-02-06 10:30:00-05:00,US,EIA Natural Gas Stocks ChangeJAN/31,-174Bcf,-168Bcf,,3.0
2025-02-06 10:45:00-05:00,BR,10-Year NTN-F Auction,14.7988%,,,3.0
2025-02-06 10:45:00-05:00,BR,2-Year LTN Auction,15.003%,,,3.0
2025-02-06 10:45:00-05:00,BR,6-Month LTN Auction,14.62%,,,3.0
2025-02-06 11:15:00-05:00,DE,Bundesbank Nagel Speech,,,,3.0
2025-02-06 11:30:00-05:00,US,8-Week Bill Auction,4.240%,,,3.0
2025-02-06 11:30:00-05:00,US,4-Week Bill Auction,4.250%,,,3.0
2025-02-06 12:00:00-05:00,DE,Bundesbank Balz Speech,,,,3.0
2025-02-06 12:00:00-05:00,US,15-Year Mortgage RateFEB/06,6.05%,,,3.0
2025-02-06 12:00:00-05:00,CA,10-Year Bond Auction,3.033%,,,3.0
2025-02-06 12:00:00-05:00,US,30-Year Mortgage RateFEB/06,6.89%,,,3.0
2025-02-06 14:00:00-05:00,MX,Interest Rate Decision,9.5%,9.5%,9.5%,2.0
2025-02-06 14:30:00-05:00,US,Fed Waller Speech,,,,2.0
2025-02-06 15:30:00-05:00,US,Fed Daly Speech,,,,2.0
2025-02-06 16:30:00-05:00,US,Fed Balance SheetFEB/05,$6.81T,,,3.0
2025-02-06 18:30:00-05:00,JP,Household Spending MoMDEC,2.3%,-0.5%,0.2%,2.0
2025-02-06 18:30:00-05:00,JP,Household Spending YoYDEC,2.7%,0.2%,1.5%,2.0
2025-02-06 22:00:00-05:00,ID,Foreign Exchange ReservesJAN,$156.1B,,,3.0
2025-02-06 22:35:00-05:00,JP,3-Month Bill Auction,0.3110%,,,3.0
2025-02-06 23:30:00-05:00,IN,RBI Interest Rate Decision,6.25%,6.25%,6.25%,1.0
2025-02-06 23:30:00-05:00,IN,Cash Reserve Ratio,4%,4%,4.0%,3.0
2025-02-06 23:30:00-05:00,JP,Foreign Exchange ReservesJAN,$1240.6B,,,3.0
2025-02-06 23:30:00-05:00,CA,Canada-US Economic Summit,,,,3.0
2025-02-07 00:00:00-05:00,JP,Leading Economic Index PrelDEC,108.9,108.1,108.2,3.0
2025-02-07 00:00:00-05:00,JP,Coincident Index PrelDEC,116.8,,115.9,3.0
2025-02-07 00:30:00-05:00,KR,KTBi Auction,0.410%,,,3.0
2025-02-07 01:00:00-05:00,ZA,Foreign Exchange ReservesJAN,$65.88B,,$65.0B,3.0
2025-02-07 02:00:00-05:00,DE,Industrial Production MoMDEC,-2.4%,-0.6%,-0.6%,2.0
2025-02-07 02:00:00-05:00,GB,Halifax House Price Index YoYJAN,3%,,2.7%,2.0
2025-02-07 02:00:00-05:00,DE,Imports MoMDEC,2.1%,1.8%,,3.0
2025-02-07 02:00:00-05:00,DE,Balance of TradeDEC,€20.7B,€17B,€ 18.0B,1.0
2025-02-07 02:00:00-05:00,DE,Exports MoMDEC,2.9%,-0.6%,,2.0
2025-02-07 02:00:00-05:00,GB,Halifax House Price Index MoMJAN,0.7%,0.2%,0.1%,2.0
2025-02-07 02:30:00-05:00,TR,Inflation Report,,,,2.0
2025-02-07 02:45:00-05:00,FR,ExportsDEC,€52.255B,,€ 49.7B,3.0
2025-02-07 02:45:00-05:00,FR,ImportsDEC,€56.16B,,€ 56.9B,3.0
2025-02-07 02:45:00-05:00,FR,Private Non Farm Payrolls QoQ PrelQ4,-0.2%,-0.1%,0.1%,3.0
2025-02-07 02:45:00-05:00,FR,Balance of TradeDEC,€-3.9B,€-5.3B,€ -7.2B,2.0
2025-02-07 02:45:00-05:00,FR,Foreign Exchange ReservesJAN,€292.59B,,,3.0
2025-02-07 02:45:00-05:00,FR,Current AccountDEC,€2.4B,,€ -2.5B,3.0
2025-02-07 03:00:00-05:00,ES,Industrial Production YoYDEC,2.1%,0.5%,1.3%,3.0
2025-02-07 03:00:00-05:00,CN,Foreign Exchange ReservesJAN,$3.209T,$3.2T,$3.3T,3.0
2025-02-07 03:45:00-05:00,EA,ECB Guindos Speech,,,,3.0
2025-02-07 04:00:00-05:00,SG,Foreign Exchange ReservesJAN,S$510.6B,,,3.0
2025-02-07 04:00:00-05:00,WL,FAO Food Price IndexJAN,124.9,,,3.0
2025-02-07 05:00:00-05:00,GB,BBA Mortgage RateJAN,7.49%,,7.5%,3.0
2025-02-07 06:30:00-05:00,IN,Foreign Exchange ReservesJAN/31,$630.61B,,,3.0
2025-02-07 07:00:00-05:00,MX,Inflation Rate YoYJAN,3.59%,3.61%,3.8%,2.0
2025-02-07 07:00:00-05:00,MX,Core Inflation Rate YoYJAN,3.66%,3.70%,3.7%,3.0
2025-02-07 07:00:00-05:00,MX,Inflation Rate MoMJAN,0.29%,0.31%,0.3%,2.0
2025-02-07 07:00:00-05:00,MX,Core Inflation Rate MoMJAN,0.41%,0.45%,0.4%,3.0
2025-02-07 07:15:00-05:00,GB,BoE Pill Speech,,,,2.0
2025-02-07 08:30:00-05:00,US,Nonfarm Payrolls PrivateJAN,111K,141K,180K,3.0
2025-02-07 08:30:00-05:00,US,U-6 Unemployment RateJAN,7.5%,,7.5%,3.0
2025-02-07 08:30:00-05:00,CA,Part Time Employment ChgJAN,40.9K,,40K,2.0
2025-02-07 08:30:00-05:00,US,Unemployment RateJAN,4%,4.1%,4.1%,1.0
2025-02-07 08:30:00-05:00,US,Average Hourly Earnings YoYJAN,4.1%,3.8%,3.9%,2.0
2025-02-07 08:30:00-05:00,US,Manufacturing PayrollsJAN,3K,-2K,-5K,3.0
2025-02-07 08:30:00-05:00,CA,Average Hourly Wages YoYJAN,3.7%,,3.7%,3.0
2025-02-07 08:30:00-05:00,CA,Employment ChangeJAN,76K,25K,50K,2.0
2025-02-07 08:30:00-05:00,US,Government PayrollsJAN,32K,,25K,3.0
2025-02-07 08:30:00-05:00,US,Average Weekly HoursJAN,34.1,34.3,34.3,3.0
2025-02-07 08:30:00-05:00,US,Non Farm PayrollsJAN,143K,170K,205K,1.0
2025-02-07 08:30:00-05:00,CA,Full Time Employment ChgJAN,35.2K,,-10K,2.0
2025-02-07 08:30:00-05:00,CA,Participation RateJAN,65.5%,,65.0%,2.0
2025-02-07 08:30:00-05:00,CA,Unemployment RateJAN,6.6%,6.8%,6.8%,1.0
2025-02-07 08:30:00-05:00,US,Participation RateJAN,62.6%,,62.5%,2.0
2025-02-07 08:30:00-05:00,US,Average Hourly Earnings MoMJAN,0.5%,0.3%,0.3%,2.0
2025-02-07 08:40:00-05:00,US,Fed Kashkari Speech,,,,2.0
2025-02-07 09:00:00-05:00,US,Used Car Prices MoMJAN,0.4%,,,3.0
2025-02-07 09:00:00-05:00,US,Used Car Prices YoYJAN,0.8%,,,3.0
2025-02-07 09:00:00-05:00,RU,Foreign Exchange ReservesJAN,$620.8B,,$607.0B,3.0
2025-02-07 09:25:00-05:00,US,Fed Bowman Speech,,,,2.0
2025-02-07 09:30:00-05:00,TR,Treasury Cash BalanceJAN,TRY-204.9B,,,3.0
2025-02-07 10:00:00-05:00,US,Wholesale Inventories MoMDEC,-0.5%,-0.5%,-0.5%,3.0
2025-02-07 10:00:00-05:00,US,Michigan Inflation Expectations PrelFEB,4.3%,,3.4%,3.0
2025-02-07 10:00:00-05:00,US,Michigan Consumer Expectations PrelFEB,67.3,70,69.5,3.0
2025-02-07 10:00:00-05:00,US,Michigan Consumer Sentiment PrelFEB,67.8,71.1,72,1.0
2025-02-07 10:00:00-05:00,US,Michigan 5 Year Inflation Expectations PrelFEB,3.3%,,3.3%,3.0
2025-02-07 10:00:00-05:00,US,Michigan Current Conditions PrelFEB,68.7,73,74.3,3.0
2025-02-07 10:30:00-05:00,US,Fed Goolsbee Speech,,,,2.0
2025-02-07 11:00:00-05:00,RU,Retail Sales YoYDEC,5.2%,,4.5%,3.0
2025-02-07 11:00:00-05:00,RU,Real Wage Growth YoYNOV,7.3%,,7.0%,3.0
2025-02-07 11:00:00-05:00,RU,Unemployment RateDEC,2.3%,,2.40%,2.0
2025-02-07 11:00:00-05:00,RU,GDP YoYDEC,4.5%,,4.3%,3.0
2025-02-07 11:00:00-05:00,RU,Full Year GDP Growth2024,4.1%,,4.1%,3.0
2025-02-07 12:00:00-05:00,US,Fed Kugler Speech,,,,2.0
2025-02-07 13:00:00-05:00,US,Baker Hughes Total Rigs CountFEB/07,586,,,3.0
2025-02-07 13:00:00-05:00,US,Baker Hughes Oil Rig CountFEB/07,480,,,3.0
2025-02-07 13:00:00-05:00,BR,Balance of TradeJAN,$2.16B,$3B,$4.1B,2.0
2025-02-07 14:00:00-05:00,AR,Industrial Production YoYDEC,8.4%,,1.2%,3.0
2025-02-07 15:00:00-05:00,US,Consumer Credit ChangeDEC,$40.85B,$12.35B,$ 18B,3.0
2025-02-08 20:30:00-05:00,CN,Inflation Rate YoYJAN,0.5%,0.4%,0.2%,1.0
2025-02-08 20:30:00-05:00,CN,PPI YoYJAN,-2.3%,-2.1%,-2.2%,2.0
2025-02-08 20:30:00-05:00,CN,Inflation Rate MoMJAN,0.7%,0.8%,0.6%,2.0
2025-02-08 21:30:00-05:00,ID,Motorbike Sales YoYJAN,-6.0%,,,3.0
2025-02-09 18:50:00-05:00,JP,Current AccountDEC,¥1077.3B,¥1362B,¥ 1840B,2.0
2025-02-09 18:50:00-05:00,JP,Bank Lending YoYJAN,3%,3.1%,3.0%,3.0
2025-02-09 19:30:00-05:00,AU,Private House Approvals MoM FinalDEC,-3.0%,-3%,-3.0%,3.0
2025-02-09 19:30:00-05:00,AU,Building Permits MoM FinalDEC,0.7%,0.7%,1.5%,3.0
2025-02-10 00:00:00-05:00,JP,Eco Watchers Survey CurrentJAN,48.6,49.7,50.2,3.0
2025-02-10 00:00:00-05:00,JP,Eco Watchers Survey OutlookJAN,48.0,,49.7,3.0
2025-02-10 01:00:00-05:00,SA,Industrial Production YoYDEC,2.1%,,3.3%,3.0
2025-02-10 02:00:00-05:00,TR,Industrial Production YoYDEC,7%,,1.8%,2.0
2025-02-10 02:00:00-05:00,TR,Participation RateDEC,54.1%,,54.3%,3.0
2025-02-10 02:00:00-05:00,KR,3-Year KTB Auction,2.615%,,,3.0
2025-02-10 02:00:00-05:00,TR,Unemployment RateDEC,8.5%,,8.6%,2.0
2025-02-10 02:00:00-05:00,TR,Industrial Production MoMDEC,5%,,1.4%,3.0
2025-02-10 07:00:00-05:00,MX,Auto Exports YoYJAN,-13.7%,,-3.8%,3.0
2025-02-10 07:00:00-05:00,MX,Auto Production YoYJAN,1.7%,,5.0%,3.0
2025-02-10 09:00:00-05:00,BR,Car Production MoMJAN,-7.7%,,-5.0%,3.0
2025-02-10 09:00:00-05:00,FR,3-Month BTF Auction,2.450%,,,3.0
2025-02-10 09:00:00-05:00,EA,ECB President Lagarde Speech,,,,2.0
2025-02-10 09:00:00-05:00,FR,12-Month BTF Auction,2.224%,,,3.0
2025-02-10 09:00:00-05:00,BR,New Car Registrations MoMJAN,-33.5%,,-1.5%,3.0
2025-02-10 09:00:00-05:00,FR,6-Month BTF Auction,2.358%,,,3.0
2025-02-10 10:30:00-05:00,CA,BoC Market Participants Survey,,,,2.0
2025-02-10 11:00:00-05:00,US,Consumer Inflation ExpectationsJAN,3%,,3.1%,3.0
2025-02-10 11:00:00-05:00,DE,Bundesbank Balz Speech,,,,3.0
2025-02-10 11:30:00-05:00,US,3-Month Bill Auction,4.225%,,,3.0
2025-02-10 11:30:00-05:00,US,6-Month Bill Auction,4.185%,,,3.0
2025-02-10 15:30:00-05:00,US,6-Month Bill Auction,4.185%,,,3.0
2025-02-10 18:30:00-05:00,AU,Westpac Consumer Confidence IndexFEB,92.2,,92.6,2.0
2025-02-10 18:30:00-05:00,AU,Westpac Consumer Confidence ChangeFEB,0.1%,,0.4%,1.0
2025-02-10 19:01:00-05:00,GB,BRC Retail Sales Monitor YoYJAN,2.5%,0.2%,0.3%,2.0
2025-02-10 19:30:00-05:00,AU,NAB Business ConfidenceJAN,4,,0,1.0
2025-02-10 22:00:00-05:00,ID,Consumer ConfidenceJAN,127.2,,128,3.0
2025-02-11 00:00:00-05:00,SG,MAS 12-Week Bill Auction,2.99%,,,3.0
2025-02-11 00:00:00-05:00,SG,MAS 4-Week Bill Auction,2.98%,,,3.0
2025-02-11 01:00:00-05:00,ID,Car Sales YoYJAN,-11.3%,,,3.0
2025-02-11 01:30:00-05:00,FR,Unemployment RateQ4,7.3%,7.5%,7.60%,2.0
2025-02-11 02:00:00-05:00,TR,Retail Sales MoMDEC,0.4%,,1%,3.0
2025-02-11 02:00:00-05:00,TR,Retail Sales YoYDEC,13.5%,,15.6%,3.0
2025-02-11 03:45:00-05:00,GB,BoE Mann Speech,,,,2.0
2025-02-11 04:40:00-05:00,ES,9-Month Letras Auction,2.248%,,,3.0
2025-02-11 04:40:00-05:00,ES,3-Month Letras Auction,2.431%,,,3.0
2025-02-11 05:30:00-05:00,DE,5-Year Bobl Auction,2.17%,,,3.0
2025-02-11 06:00:00-05:00,ZA,Manufacturing Production YoYDEC,-1.2%,-1.7%,-1.9%,3.0
2025-02-11 06:00:00-05:00,US,NFIB Business Optimism IndexJAN,102.8,104.6,104,3.0
2025-02-11 06:00:00-05:00,ZA,Manufacturing Production MoMDEC,-2.4%,,0.9%,3.0
2025-02-11 07:00:00-05:00,BR,Inflation Rate YoYJAN,4.56%,4.57%,4.7%,2.0
2025-02-11 07:00:00-05:00,BR,Inflation Rate MoMJAN,0.16%,0.16%,0.3%,2.0
2025-02-11 07:00:00-05:00,MX,Industrial Production MoMDEC,-1.4%,-0.5%,0.5%,3.0
2025-02-11 07:00:00-05:00,MX,Industrial Production YoYDEC,-2.7%,,1%,3.0
2025-02-11 07:15:00-05:00,GB,BoE Gov Bailey Speech,,,,2.0
2025-02-11 08:00:00-05:00,RU,Balance of TradeDEC,$5.58B,$7B,$6.1B,3.0
2025-02-11 08:30:00-05:00,CA,Building Permits MoMDEC,,1.7%,2.2%,3.0
2025-02-11 08:50:00-05:00,US,Fed Hammack Speech,,,,2.0
2025-02-11 08:55:00-05:00,US,Redbook YoYFEB/08,,,,3.0
2025-02-11 10:00:00-05:00,US,Fed Chair Powell Testimony,,,,1.0
2025-02-11 11:30:00-05:00,US,42-Day Bill Auction,,,,3.0
2025-02-11 12:00:00-05:00,EA,ECB Schnabel Speech,,,,3.0
2025-02-11 12:00:00-05:00,US,WASDE Report,,,,3.0
2025-02-11 13:00:00-05:00,US,3-Year Note Auction,,,,3.0
2025-02-11 15:30:00-05:00,US,Fed Bowman Speech,,,,2.0
2025-02-11 15:30:00-05:00,US,Fed Williams Speech,,,,2.0
2025-02-11 16:30:00-05:00,US,API Crude Oil Stock ChangeFEB/07,,2.8M,,2.0
2025-02-11 19:30:00-05:00,AU,Home Loans QoQQ4,,,0.6%,2.0
2025-02-11 19:30:00-05:00,AU,Investment Lending for HomesQ4,,,0.5%,2.0
2025-02-11 22:00:00-05:00,ID,Retail Sales YoYDEC,,,3.7%,3.0
2025-02-11 22:35:00-05:00,JP,10-Year Index-Linked JGB Auction,,,,3.0
2025-02-12 01:00:00-05:00,JP,Machine Tool Orders YoYJAN,,,1.6%,3.0
2025-02-12 04:00:00-05:00,IT,Industrial Production MoMDEC,,-0.2%,-0.1%,2.0
2025-02-12 04:00:00-05:00,IT,Industrial Production YoYDEC,,,-3.2%,3.0
2025-02-12 05:00:00-05:00,GB,20-Year Index-Linked Treasury Gilt Auction,,,,3.0
2025-02-12 05:00:00-05:00,EA,ECB Elderson Speech,,,,3.0
2025-02-12 05:10:00-05:00,IT,12-Month BOT Auction,,,,3.0
2025-02-12 05:30:00-05:00,IN,Manufacturing Production YoYDEC,,,3.7%,2.0
2025-02-12 05:30:00-05:00,IN,Industrial Production YoYDEC,,3.9%,3.1%,2.0
2025-02-12 05:30:00-05:00,IN,Inflation Rate YoYJAN,,4.60%,4.9%,2.0
2025-02-12 05:30:00-05:00,IN,Inflation Rate MoMJAN,,,0.1%,3.0
2025-02-12 05:30:00-05:00,DE,30-Year Bund Auction,,,,3.0
2025-02-12 06:00:00-05:00,DE,Bundesbank Mauderer Speech,,,,3.0
2025-02-12 07:00:00-05:00,US,MBA Purchase IndexFEB/07,,,,3.0
2025-02-12 07:00:00-05:00,US,MBA Mortgage Market IndexFEB/07,,,,3.0
2025-02-12 07:00:00-05:00,US,MBA Mortgage Refinance IndexFEB/07,,,,3.0
2025-02-12 07:00:00-05:00,US,MBA Mortgage ApplicationsFEB/07,,,,3.0
2025-02-12 07:00:00-05:00,US,MBA 30-Year Mortgage RateFEB/07,,,,2.0
2025-02-12 08:30:00-05:00,US,Core Inflation Rate MoMJAN,,0.3%,0.3%,1.0
2025-02-12 08:30:00-05:00,US,Core Inflation Rate YoYJAN,,3.1%,3.1%,1.0
2025-02-12 08:30:00-05:00,US,CPI s.aJAN,,,318.2,2.0
2025-02-12 08:30:00-05:00,US,CPIJAN,,317.42,317.3,2.0
2025-02-12 08:30:00-05:00,US,Inflation Rate YoYJAN,,2.9%,2.9%,1.0
2025-02-12 08:30:00-05:00,US,Inflation Rate MoMJAN,,0.3%,0.2%,1.0
2025-02-12 08:45:00-05:00,DE,Current AccountDEC,,,€ 30.4B,3.0
2025-02-12 10:00:00-05:00,GB,BoE Green Speech,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Crude Oil Stocks ChangeFEB/07,,,,2.0
2025-02-12 10:30:00-05:00,US,EIA Heating Oil Stocks ChangeFEB/07,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Distillate Stocks ChangeFEB/07,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Distillate Fuel Production ChangeFEB/07,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Cushing Crude Oil Stocks ChangeFEB/07,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Gasoline Production ChangeFEB/07,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Gasoline Stocks ChangeFEB/07,,,,2.0
2025-02-12 10:30:00-05:00,US,EIA Crude Oil Imports ChangeFEB/07,,,,3.0
2025-02-12 10:30:00-05:00,US,EIA Refinery Crude Runs ChangeFEB/07,,,,3.0
2025-02-12 11:30:00-05:00,US,17-Week Bill Auction,,,,3.0
2025-02-12 12:00:00-05:00,US,Fed Bostic Speech,,,,2.0
2025-02-12 12:30:00-05:00,DE,Bundesbank Nagel Speech,,,,3.0
2025-02-12 13:00:00-05:00,US,10-Year Note Auction,,,,3.0
2025-02-12 13:30:00-05:00,CA,BoC Summary of Deliberations,,,,2.0
2025-02-12 14:00:00-05:00,US,Monthly Budget StatementJAN,,$-79.8B,$-93.0B,2.0
2025-02-12 17:05:00-05:00,US,Fed Waller Speech,,,,2.0
2025-02-12 18:50:00-05:00,JP,PPI MoMJAN,,0.3%,0.4%,3.0
2025-02-12 18:50:00-05:00,JP,PPI YoYJAN,,4%,4.1%,3.0
2025-02-12 19:01:00-05:00,CN,Vehicle Sales YoYJAN,,,12.0%,2.0
2025-02-12 19:01:00-05:00,ZA,SACCI Business ConfidenceJAN,,,116,2.0
2025-02-12 19:01:00-05:00,CN,Outstanding Loan Growth YoYJAN,,7.3%,7.4%,2.0
2025-02-12 19:01:00-05:00,CN,New Yuan LoansJAN,,CNY800B,CNY1000.0B,2.0
2025-02-12 19:01:00-05:00,ZA,SACCI Business ConfidenceDEC,,,120,2.0
2025-02-12 19:01:00-05:00,TR,Auto Production YoYJAN,,,4.0%,2.0
2025-02-12 19:01:00-05:00,TR,Auto Sales YoYJAN,,,6.0%,2.0
2025-02-12 19:01:00-05:00,CN,M2 Money Supply YoYJAN,,7.2%,7.5%,2.0
2025-02-12 19:01:00-05:00,CN,Total Social FinancingJAN,,CNY6400B,CNY6200.0B,2.0
2025-02-12 19:01:00-05:00,OP,OPEC Monthly Report,,,,2.0
2025-02-12 19:01:00-05:00,GB,RICS House Price BalanceJAN,,29%,29.0%,2.0
2025-02-13 00:00:00-05:00,SG,6-Month T-Bill Auction,,,,3.0
2025-02-13 02:00:00-05:00,GB,Manufacturing Production MoMDEC,,0%,0.2%,2.0
2025-02-13 02:00:00-05:00,GB,Industrial Production MoMDEC,,0.3%,0.2%,2.0
2025-02-13 02:00:00-05:00,GB,GDP 3-Month AvgDEC,,-0.1%,0.0%,2.0
2025-02-13 02:00:00-05:00,DE,Inflation Rate YoY FinalJAN,,2.3%,2.3%,2.0
2025-02-13 02:00:00-05:00,GB,GDP YoYDEC,,1.1%,1.1%,1.0
2025-02-13 02:00:00-05:00,GB,Industrial Production YoYDEC,,-2%,0.9%,3.0
2025-02-13 02:00:00-05:00,DE,Harmonised Inflation Rate YoY FinalJAN,,2.8%,2.8%,3.0
2025-02-13 02:00:00-05:00,GB,GDP Growth Rate YoY PrelQ4,,1.1%,1%,1.0
2025-02-13 02:00:00-05:00,GB,Manufacturing Production YoYDEC,,-1.8%,0.5%,3.0
2025-02-13 02:00:00-05:00,GB,Construction Orders YoYQ4,,,15%,3.0
2025-02-13 02:00:00-05:00,GB,Balance of TradeDEC,,,£ -1.7B,3.0
2025-02-13 02:00:00-05:00,GB,Construction Output YoYDEC,,,1.0%,3.0
2025-02-13 02:00:00-05:00,GB,Business Investment QoQ PrelQ4,,1.1%,1.7%,2.0
2025-02-13 02:00:00-05:00,GB,GDP Growth Rate QoQ PrelQ4,,-0.1%,-0.1%,1.0
2025-02-13 02:00:00-05:00,DE,Inflation Rate MoM FinalJAN,,-0.2%,-0.2%,2.0
2025-02-13 02:00:00-05:00,GB,Business Investment YoY PrelQ4,,,3.0%,3.0
2025-02-13 02:00:00-05:00,TR,Current AccountDEC,,$-4B,$-3B,3.0
2025-02-13 02:00:00-05:00,DE,Harmonised Inflation Rate MoM FinalJAN,,-0.2%,-0.2%,3.0
2025-02-13 02:00:00-05:00,GB,GDP MoMDEC,,0.1%,0.1%,1.0
2025-02-13 02:00:00-05:00,GB,Goods Trade BalanceDEC,,£ -19B,£ -18.9B,2.0
2025-02-13 02:00:00-05:00,GB,Goods Trade Balance Non-EUDEC,,,£ -7.6B,2.0
2025-02-13 03:40:00-05:00,EA,ECB Cipollone Speech,,,,3.0
2025-02-13 04:00:00-05:00,FR,IEA Oil Market Report,,,,2.0
2025-02-13 04:00:00-05:00,EA,ECB Economic Bulletin,,,,2.0
2025-02-13 04:30:00-05:00,ZA,Gold Production YoYDEC,,,-1.7%,3.0
2025-02-13 04:30:00-05:00,ZA,Mining Production YoYDEC,,,0.9%,3.0
2025-02-13 04:30:00-05:00,ZA,Mining Production MoMDEC,,,0.9%,3.0
2025-02-13 05:00:00-05:00,EA,Industrial Production YoYDEC,,-3.1%,-0.5%,3.0
2025-02-13 05:00:00-05:00,EA,Industrial Production MoMDEC,,-0.6%,-0.3%,2.0
2025-02-13 05:10:00-05:00,IT,3-Year BTP Auction,,,,3.0
2025-02-13 05:10:00-05:00,IT,7-Year BTP Auction,,,,3.0
2025-02-13 06:30:00-05:00,TR,Foreign Exchange ReservesFEB/07,,,,3.0
2025-02-13 07:00:00-05:00,BR,Retail Sales YoYDEC,,3.7%,3.0%,3.0
2025-02-13 07:00:00-05:00,BR,Retail Sales MoMDEC,,0.1%,0.1%,2.0
2025-02-13 07:30:00-05:00,GB,NIESR Monthly GDP TrackerJAN,,,0.1%,3.0
2025-02-13 08:30:00-05:00,US,Core PPI YoYJAN,,3.3%,3.5%,3.0
2025-02-13 08:30:00-05:00,US,PPI MoMJAN,,0.3%,0.3%,1.0
2025-02-13 08:30:00-05:00,US,PPI YoYJAN,,,3.4%,3.0
2025-02-13 08:30:00-05:00,US,PPIJAN,,,147.2,3.0
2025-02-13 08:30:00-05:00,US,"PPI Ex Food, Energy and Trade MoMJAN",,,0.2%,3.0
2025-02-13 08:30:00-05:00,US,Core PPI MoMJAN,,0.3%,0.1%,2.0
2025-02-13 08:30:00-05:00,US,"PPI Ex Food, Energy and Trade YoYJAN",,3.2%,3.3%,3.0
2025-02-13 08:30:00-05:00,US,Initial Jobless ClaimsFEB/08,,216K,215.0K,2.0
2025-02-13 08:30:00-05:00,US,Jobless Claims 4-week AverageFEB/08,,,216.0K,3.0
2025-02-13 08:30:00-05:00,US,Continuing Jobless ClaimsFEB/01,,,1875.0K,3.0
2025-02-13 10:30:00-05:00,US,EIA Natural Gas Stocks ChangeFEB/07,,,,3.0
2025-02-13 11:00:00-05:00,US,Total Household DebtQ4,,,,3.0
2025-02-13 11:30:00-05:00,US,8-Week Bill Auction,,,,3.0
2025-02-13 11:30:00-05:00,US,4-Week Bill Auction,,,,3.0
